location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred,,,,,
Austria,10/03/2023,70-79,91,90,84,,,,,
Austria,10/03/2023,80+,103,100,90,,,,,
Austria,17/03/2023,0-4,2,2,1,,,,,
Austria,17/03/2023,10-14,49,45,18,,,,,
Austria,17/03/2023,15-17,79,75,41,,,,,
Austria,17/03/2023,18-24,83,79,57,,,,,
Austria,17/03/2023,25-49,82,79,61,,,,,
Austria,17/03/2023,5-9,25,22,6,,,,,
Austria,17/03/2023,50-59,86,84,73,,,,,
Austria,17/03/2023,60-69,91,90,82,,,,,
Austria,17/03/2023,70-79,91,90,84,,,,,
Austria,17/03/2023,80+,103,100,90,,,,,
Austria,24/03/2023,0-4,2,2,1,,,,,
Austria,24/03/2023,10-14,49,45,18,,,,,
Austria,24/03/2023,15-17,79,75,41,,,,,
Austria,24/03/2023,18-24,83,79,57,,,,,
Austria,24/03/2023,25-49,82,79,61,,,,,
Austria,24/03/2023,5-9,25,22,6,,,,,
Austria,24/03/2023,50-59,86,84,73,,,,,
Austria,24/03/2023,60-69,91,90,82,,,,,
Austria,24/03/2023,70-79,91,90,84,,,,,
Austria,24/03/2023,80+,103,100,90,,,,,
Austria,31/03/2023,0-4,2,2,1,,,,,
Austria,31/03/2023,10-14,49,45,18,,,,,
Austria,31/03/2023,15-17,79,75,41,,,,,
Austria,31/03/2023,18-24,83,79,57,,,,,
Austria,31/03/2023,25-49,82,79,61,,,,,
Austria,31/03/2023,5-9,25,22,6,,,,,
Austria,31/03/2023,50-59,86,84,73,,,,,
Austria,31/03/2023,60-69,91,90,82,,,,,
Austria,31/03/2023,70-79,91,90,84,,,,,
Austria,31/03/2023,80+,103,100,90,,,,,
Austria,7/04/2023,0-4,2,2,1,,,,,
Austria,7/04/2023,10-14,49,45,18,,,,,
Austria,7/04/2023,15-17,79,75,41,,,,,
Austria,7/04/2023,18-24,83,79,57,,,,,
Austria,7/04/2023,25-49,82,79,61,,,,,
Austria,7/04/2023,5-9,25,22,6,,,,,
Austria,7/04/2023,50-59,86,84,73,,,,,
Austria,7/04/2023,60-69,91,90,82,,,,,
Austria,7/04/2023,70-79,91,90,84,,,,,
Austria,7/04/2023,80+,103,100,90,,,,,
Austria,14/04/2023,0-4,2,2,1,,,,,
Austria,14/04/2023,10-14,49,45,18,,,,,
Austria,14/04/2023,15-17,79,75,41,,,,,
Austria,14/04/2023,18-24,83,79,57,,,,,
Austria,14/04/2023,25-49,82,79,61,,,,,
Austria,14/04/2023,5-9,25,22,6,,,,,
Austria,14/04/2023,50-59,86,84,73,,,,,
Austria,14/04/2023,60-69,91,90,82,,,,,
Austria,14/04/2023,70-79,91,90,84,,,,,
Austria,14/04/2023,80+,103,100,90,,,,,
Austria,21/04/2023,0-4,2,2,1,,,,,
Austria,21/04/2023,10-14,49,45,18,,,,,
Austria,21/04/2023,15-17,79,75,41,,,,,
Austria,21/04/2023,18-24,83,79,57,,,,,
Austria,21/04/2023,25-49,82,79,61,,,,,
Austria,21/04/2023,5-9,25,22,6,,,,,
Austria,21/04/2023,50-59,86,84,73,,,,,
Austria,21/04/2023,60-69,91,90,82,,,,,
Austria,21/04/2023,70-79,91,90,84,,,,,
Austria,21/04/2023,80+,103,100,90,,,,,
Austria,28/04/2023,0-4,2,2,1,,,,,
Austria,28/04/2023,10-14,49,45,18,,,,,
Austria,28/04/2023,15-17,79,75,41,,,,,
Austria,28/04/2023,18-24,83,79,57,,,,,
Austria,28/04/2023,25-49,82,79,61,,,,,
Austria,28/04/2023,5-9,25,22,6,,,,,
Austria,28/04/2023,50-59,86,84,73,,,,,
Austria,28/04/2023,60-69,91,90,82,,,,,
Austria,28/04/2023,70-79,91,90,84,,,,,
Austria,28/04/2023,80+,103,100,90,,,,,
Austria,5/05/2023,0-4,2,2,1,,,,,
Austria,5/05/2023,10-14,49,45,18,,,,,
Austria,5/05/2023,15-17,79,75,41,,,,,
Austria,5/05/2023,18-24,83,79,57,,,,,
Austria,5/05/2023,25-49,82,79,61,,,,,
Austria,5/05/2023,5-9,25,22,6,,,,,
Austria,5/05/2023,50-59,86,84,73,,,,,
Austria,5/05/2023,60-69,91,90,82,,,,,
Austria,5/05/2023,70-79,91,90,84,,,,,
Austria,5/05/2023,80+,103,100,90,,,,,
Austria,12/05/2023,0-4,2,2,1,,,,,
Austria,12/05/2023,10-14,49,45,18,,,,,
Austria,12/05/2023,15-17,79,75,41,,,,,
Austria,12/05/2023,18-24,83,79,57,,,,,
Austria,12/05/2023,25-49,82,79,61,,,,,
Austria,12/05/2023,5-9,25,22,6,,,,,
Austria,12/05/2023,50-59,86,84,73,,,,,
Austria,12/05/2023,60-69,91,90,82,,,,,
Austria,12/05/2023,70-79,91,90,84,,,,,
Austria,12/05/2023,80+,103,100,90,,,,,
Austria,19/05/2023,0-4,2,2,1,,,,,
Austria,19/05/2023,10-14,49,45,18,,,,,
Austria,19/05/2023,15-17,79,75,41,,,,,
Austria,19/05/2023,18-24,83,79,57,,,,,
Austria,19/05/2023,25-49,82,79,61,,,,,
Austria,19/05/2023,5-9,25,22,6,,,,,
Austria,19/05/2023,50-59,86,84,73,,,,,
Austria,19/05/2023,60-69,91,90,82,,,,,
Austria,19/05/2023,70-79,91,90,84,,,,,
Austria,19/05/2023,80+,103,100,90,,,,,
Austria,26/05/2023,0-4,2,2,1,,,,,
Austria,26/05/2023,10-14,49,45,18,,,,,
Austria,26/05/2023,15-17,79,75,41,,,,,
Austria,26/05/2023,18-24,83,79,57,,,,,
Austria,26/05/2023,25-49,82,79,61,,,,,
Austria,26/05/2023,5-9,25,22,6,,,,,
Austria,26/05/2023,50-59,86,84,73,,,,,
Austria,26/05/2023,60-69,91,90,82,,,,,
Austria,26/05/2023,70-79,91,90,84,,,,,
Austria,26/05/2023,80+,103,100,90,,,,,
Austria,2/06/2023,0-4,2,2,1,,,,,
Austria,2/06/2023,10-14,49,45,18,,,,,
Austria,2/06/2023,15-17,79,75,41,,,,,
Austria,2/06/2023,18-24,83,79,57,,,,,
Austria,2/06/2023,25-49,82,79,61,,,,,
Austria,2/06/2023,5-9,25,22,6,,,,,
Austria,2/06/2023,50-59,86,84,73,,,,,
Austria,2/06/2023,60-69,91,90,82,,,,,
Austria,2/06/2023,70-79,91,90,84,,,,,
Austria,2/06/2023,80+,103,100,90,,,,,
Austria,9/06/2023,0-4,2,2,1,,,,,
Austria,9/06/2023,10-14,49,45,18,,,,,
Austria,9/06/2023,15-17,79,75,41,,,,,
Austria,9/06/2023,18-24,83,79,57,,,,,
Austria,9/06/2023,25-49,82,79,61,,,,,
Austria,9/06/2023,5-9,25,22,6,,,,,
Austria,9/06/2023,50-59,86,84,73,,,,,
Austria,9/06/2023,60-69,91,90,82,,,,,
Austria,9/06/2023,70-79,91,90,84,,,,,
Austria,9/06/2023,80+,103,100,90,,,,,
Austria,16/06/2023,0-4,2,2,1,,,,,
Austria,16/06/2023,10-14,49,45,18,,,,,
Austria,16/06/2023,15-17,79,75,41,,,,,
Austria,16/06/2023,18-24,83,79,57,,,,,
Austria,16/06/2023,25-49,82,79,61,,,,,
Austria,16/06/2023,5-9,25,22,6,,,,,
Austria,16/06/2023,50-59,86,84,73,,,,,
Austria,16/06/2023,60-69,91,90,82,,,,,
Austria,16/06/2023,70-79,91,90,84,,,,,
Austria,16/06/2023,80+,103,100,90,,,,,
Austria,23/06/2023,0-4,2,2,1,,,,,
Austria,23/06/2023,10-14,49,45,18,,,,,
Austria,23/06/2023,15-17,79,75,41,,,,,
Austria,23/06/2023,18-24,83,79,57,,,,,
Austria,23/06/2023,25-49,82,79,61,,,,,
Austria,23/06/2023,5-9,25,22,6,,,,,
Austria,23/06/2023,50-59,86,84,73,,,,,
Austria,23/06/2023,60-69,91,90,82,,,,,
Austria,23/06/2023,70-79,91,90,84,,,,,
Austria,23/06/2023,80+,103,100,90,,,,,
Austria,30/06/2023,0-4,2,2,1,,,,,
Austria,30/06/2023,10-14,49,45,18,,,,,
Austria,30/06/2023,15-17,79,75,41,,,,,
Austria,30/06/2023,18-24,83,79,57,,,,,
Austria,30/06/2023,25-49,82,79,61,,,,,
Austria,30/06/2023,5-9,25,22,6,,,,,
Austria,30/06/2023,50-59,86,84,73,,,,,
Austria,30/06/2023,60-69,91,90,82,,,,,
Austria,30/06/2023,70-79,91,90,84,,,,,
Austria,30/06/2023,80+,103,100,90,,,,,
Belgium,8/01/2021,0-17,0,0,0,,,,,
Belgium,8/01/2021,18-24,0,0,0,,,,,
Belgium,8/01/2021,25-49,0,0,0,,,,,
Belgium,8/01/2021,50-59,0,0,0,,,,,
Belgium,8/01/2021,60-69,0,0,0,,,,,
Belgium,8/01/2021,70-79,0,0,0,,,,,
Belgium,8/01/2021,80+,2,0,0,,,,,
Belgium,15/01/2021,0-17,0,0,0,,,,,
Belgium,15/01/2021,18-24,0,0,0,,,,,
Belgium,15/01/2021,25-49,1,0,0,,,,,
Belgium,15/01/2021,50-59,1,0,0,,,,,
Belgium,15/01/2021,60-69,1,0,0,,,,,
Belgium,15/01/2021,70-79,1,0,0,,,,,
Belgium,15/01/2021,80+,11,0,0,,,,,
Belgium,22/01/2021,0-17,0,0,0,,,,,
Belgium,22/01/2021,18-24,1,0,0,,,,,
Belgium,22/01/2021,25-49,2,0,0,,,,,
Belgium,22/01/2021,50-59,2,0,0,,,,,
Belgium,22/01/2021,60-69,2,0,0,,,,,
Belgium,22/01/2021,70-79,2,0,0,,,,,
Belgium,22/01/2021,80+,16,0,0,,,,,
Belgium,29/01/2021,0-17,0,0,0,,,,,
Belgium,29/01/2021,18-24,1,0,0,,,,,
Belgium,29/01/2021,25-49,2,0,0,,,,,
Belgium,29/01/2021,50-59,3,0,0,,,,,
Belgium,29/01/2021,60-69,3,0,0,,,,,
Belgium,29/01/2021,70-79,3,0,0,,,,,
Belgium,29/01/2021,80+,18,2,0,,,,,
Belgium,5/02/2021,0-17,0,0,0,,,,,
Belgium,5/02/2021,18-24,1,0,0,,,,,
Belgium,5/02/2021,25-49,3,0,0,,,,,
Belgium,5/02/2021,50-59,3,1,0,,,,,
Belgium,5/02/2021,60-69,3,1,0,,,,,
Belgium,5/02/2021,70-79,3,1,0,,,,,
Belgium,5/02/2021,80+,18,11,0,,,,,
Belgium,12/02/2021,0-17,0,0,0,,,,,
Belgium,12/02/2021,18-24,1,1,0,,,,,
Belgium,12/02/2021,25-49,3,1,0,,,,,
Belgium,12/02/2021,50-59,4,2,0,,,,,
Belgium,12/02/2021,60-69,3,2,0,,,,,
Belgium,12/02/2021,70-79,3,2,0,,,,,
Belgium,12/02/2021,80+,19,16,0,,,,,
Belgium,19/02/2021,0-17,0,0,0,,,,,
Belgium,19/02/2021,18-24,2,1,0,,,,,
Belgium,19/02/2021,25-49,4,2,0,,,,,
Belgium,19/02/2021,50-59,5,3,0,,,,,
Belgium,19/02/2021,60-69,4,2,0,,,,,
Belgium,19/02/2021,70-79,3,3,0,,,,,
Belgium,19/02/2021,80+,19,17,0,,,,,
Belgium,26/02/2021,0-17,0,0,0,,,,,
Belgium,26/02/2021,18-24,2,1,0,,,,,
Belgium,26/02/2021,25-49,5,3,0,,,,,
Belgium,26/02/2021,50-59,6,3,0,,,,,
Belgium,26/02/2021,60-69,5,3,0,,,,,
Belgium,26/02/2021,70-79,4,3,0,,,,,
Belgium,26/02/2021,80+,19,18,0,,,,,
Belgium,5/03/2021,0-17,0,0,0,,,,,
Belgium,5/03/2021,18-24,3,1,0,,,,,
Belgium,5/03/2021,25-49,7,3,0,,,,,
Belgium,5/03/2021,50-59,8,4,0,,,,,
Belgium,5/03/2021,60-69,6,3,0,,,,,
Belgium,5/03/2021,70-79,4,3,0,,,,,
Belgium,5/03/2021,80+,20,18,0,,,,,
Belgium,12/03/2021,0-17,0,0,0,,,,,
Belgium,12/03/2021,18-24,3,2,0,,,,,
Belgium,12/03/2021,25-49,9,4,0,,,,,
Belgium,12/03/2021,50-59,10,4,0,,,,,
Belgium,12/03/2021,60-69,8,4,0,,,,,
Belgium,12/03/2021,70-79,6,3,0,,,,,
Belgium,12/03/2021,80+,23,18,0,,,,,
Belgium,19/03/2021,0-17,0,0,0,,,,,
Belgium,19/03/2021,18-24,4,2,0,,,,,
Belgium,19/03/2021,25-49,10,4,0,,,,,
Belgium,19/03/2021,50-59,11,5,0,,,,,
Belgium,19/03/2021,60-69,10,4,0,,,,,
Belgium,19/03/2021,70-79,11,4,0,,,,,
Belgium,19/03/2021,80+,38,18,0,,,,,
Belgium,26/03/2021,0-17,0,0,0,,,,,
Belgium,26/03/2021,18-24,4,2,0,,,,,
Belgium,26/03/2021,25-49,10,5,0,,,,,
Belgium,26/03/2021,50-59,12,6,0,,,,,
Belgium,26/03/2021,60-69,11,5,0,,,,,
Belgium,26/03/2021,70-79,18,4,0,,,,,
Belgium,26/03/2021,80+,57,20,0,,,,,
Belgium,2/04/2021,0-17,0,0,0,,,,,
Belgium,2/04/2021,18-24,5,2,0,,,,,
Belgium,2/04/2021,25-49,11,6,0,,,,,
Belgium,2/04/2021,50-59,13,7,0,,,,,
Belgium,2/04/2021,60-69,13,7,0,,,,,
Belgium,2/04/2021,70-79,24,5,0,,,,,
Belgium,2/04/2021,80+,83,21,0,,,,,
Belgium,9/04/2021,0-17,0,0,0,,,,,
Belgium,9/04/2021,18-24,5,3,0,,,,,
Belgium,9/04/2021,25-49,11,6,0,,,,,
Belgium,9/04/2021,50-59,13,7,0,,,,,
Belgium,9/04/2021,60-69,16,7,0,,,,,
Belgium,9/04/2021,70-79,46,6,0,,,,,
Belgium,9/04/2021,80+,99,24,0,,,,,
Belgium,16/04/2021,0-17,0,0,0,,,,,
Belgium,16/04/2021,18-24,5,3,0,,,,,
Belgium,16/04/2021,25-49,12,6,0,,,,,
Belgium,16/04/2021,50-59,15,7,0,,,,,
Belgium,16/04/2021,60-69,23,8,0,,,,,
Belgium,16/04/2021,70-79,73,8,0,,,,,
Belgium,16/04/2021,80+,102,32,0,,,,,
Belgium,23/04/2021,0-17,0,0,0,,,,,
Belgium,23/04/2021,18-24,6,3,0,,,,,
Belgium,23/04/2021,25-49,12,6,0,,,,,
Belgium,23/04/2021,50-59,17,8,0,,,,,
Belgium,23/04/2021,60-69,32,8,0,,,,,
Belgium,23/04/2021,70-79,93,9,0,,,,,
Belgium,23/04/2021,80+,103,33,0,,,,,
Belgium,30/04/2021,0-17,0,0,0,,,,,
Belgium,30/04/2021,18-24,6,3,0,,,,,
Belgium,30/04/2021,25-49,13,7,0,,,,,
Belgium,30/04/2021,50-59,22,8,0,,,,,
Belgium,30/04/2021,60-69,49,9,0,,,,,
Belgium,30/04/2021,70-79,97,12,0,,,,,
Belgium,30/04/2021,80+,105,37,0,,,,,
Belgium,7/05/2021,0-17,0,0,0,,,,,
Belgium,7/05/2021,18-24,7,3,0,,,,,
Belgium,7/05/2021,25-49,15,7,0,,,,,
Belgium,7/05/2021,50-59,29,9,0,,,,,
Belgium,7/05/2021,60-69,69,11,0,,,,,
Belgium,7/05/2021,70-79,99,19,0,,,,,
Belgium,7/05/2021,80+,106,58,0,,,,,
Belgium,14/05/2021,0-17,0,0,0,,,,,
Belgium,14/05/2021,18-24,7,3,0,,,,,
Belgium,14/05/2021,25-49,17,8,0,,,,,
Belgium,14/05/2021,50-59,36,10,0,,,,,
Belgium,14/05/2021,60-69,76,13,0,,,,,
Belgium,14/05/2021,70-79,100,34,0,,,,,
Belgium,14/05/2021,80+,107,71,0,,,,,
Belgium,21/05/2021,0-17,0,0,0,,,,,
Belgium,21/05/2021,18-24,8,4,0,,,,,
Belgium,21/05/2021,25-49,21,9,0,,,,,
Belgium,21/05/2021,50-59,53,12,0,,,,,
Belgium,21/05/2021,60-69,80,18,0,,,,,
Belgium,21/05/2021,70-79,101,47,0,,,,,
Belgium,21/05/2021,80+,108,74,0,,,,,
Belgium,28/05/2021,0-17,0,0,0,,,,,
Belgium,28/05/2021,18-24,8,5,0,,,,,
Belgium,28/05/2021,25-49,24,11,0,,,,,
Belgium,28/05/2021,50-59,57,17,0,,,,,
Belgium,28/05/2021,60-69,83,26,0,,,,,
Belgium,28/05/2021,70-79,101,63,0,,,,,
Belgium,28/05/2021,80+,108,76,0,,,,,
Belgium,4/06/2021,0-17,0,0,0,,,,,
Belgium,4/06/2021,18-24,10,6,0,,,,,
Belgium,4/06/2021,25-49,30,13,0,,,,,
Belgium,4/06/2021,50-59,67,22,0,,,,,
Belgium,4/06/2021,60-69,91,40,0,,,,,
Belgium,4/06/2021,70-79,102,68,0,,,,,
Belgium,4/06/2021,80+,109,79,0,,,,,
Belgium,11/06/2021,0-17,0,0,0,,,,,
Belgium,11/06/2021,18-24,12,7,0,,,,,
Belgium,11/06/2021,25-49,37,16,0,,,,,
Belgium,11/06/2021,50-59,81,30,0,,,,,
Belgium,11/06/2021,60-69,93,57,0,,,,,
Belgium,11/06/2021,70-79,102,73,0,,,,,
Belgium,11/06/2021,80+,109,91,0,,,,,
Belgium,18/06/2021,0-17,0,0,0,,,,,
Belgium,18/06/2021,18-24,17,7,0,,,,,
Belgium,18/06/2021,25-49,52,19,0,,,,,
Belgium,18/06/2021,50-59,85,36,0,,,,,
Belgium,18/06/2021,60-69,94,63,0,,,,,
Belgium,18/06/2021,70-79,103,76,0,,,,,
Belgium,18/06/2021,80+,109,99,0,,,,,
Belgium,25/06/2021,0-17,0,0,0,,,,,
Belgium,25/06/2021,18-24,31,10,0,,,,,
Belgium,25/06/2021,25-49,64,23,0,,,,,
Belgium,25/06/2021,50-59,86,42,0,,,,,
Belgium,25/06/2021,60-69,95,65,0,,,,,
Belgium,25/06/2021,70-79,103,78,0,,,,,
Belgium,25/06/2021,80+,110,103,0,,,,,
Belgium,2/07/2021,0-17,1,0,0,,,,,
Belgium,2/07/2021,18-24,43,12,0,,,,,
Belgium,2/07/2021,25-49,72,26,0,,,,,
Belgium,2/07/2021,50-59,86,46,0,,,,,
Belgium,2/07/2021,60-69,95,69,0,,,,,
Belgium,2/07/2021,70-79,103,83,0,,,,,
Belgium,2/07/2021,80+,110,106,0,,,,,
Belgium,9/07/2021,0-17,1,0,0,,,,,
Belgium,9/07/2021,18-24,53,15,0,,,,,
Belgium,9/07/2021,25-49,74,32,0,,,,,
Belgium,9/07/2021,50-59,87,56,0,,,,,
Belgium,9/07/2021,60-69,95,80,0,,,,,
Belgium,9/07/2021,70-79,103,97,0,,,,,
Belgium,9/07/2021,80+,110,107,0,,,,,
Belgium,16/07/2021,0-17,2,0,0,,,,,
Belgium,16/07/2021,18-24,62,18,0,,,,,
Belgium,16/07/2021,25-49,75,39,0,,,,,
Belgium,16/07/2021,50-59,87,71,0,,,,,
Belgium,16/07/2021,60-69,96,86,0,,,,,
Belgium,16/07/2021,70-79,104,101,0,,,,,
Belgium,16/07/2021,80+,110,108,0,,,,,
Belgium,23/07/2021,0-17,4,0,0,,,,,
Belgium,23/07/2021,18-24,66,24,0,,,,,
Belgium,23/07/2021,25-49,76,52,0,,,,,
Belgium,23/07/2021,50-59,88,76,0,,,,,
Belgium,23/07/2021,60-69,96,90,0,,,,,
Belgium,23/07/2021,70-79,104,102,0,,,,,
Belgium,23/07/2021,80+,111,108,0,,,,,
Belgium,30/07/2021,0-17,8,0,0,,,,,
Belgium,30/07/2021,18-24,68,36,0,,,,,
Belgium,30/07/2021,25-49,77,64,0,,,,,
Belgium,30/07/2021,50-59,88,80,0,,,,,
Belgium,30/07/2021,60-69,96,93,0,,,,,
Belgium,30/07/2021,70-79,104,102,0,,,,,
Belgium,30/07/2021,80+,111,109,0,,,,,
Belgium,6/08/2021,0-17,12,1,0,,,,,
Belgium,6/08/2021,18-24,70,47,0,,,,,
Belgium,6/08/2021,25-49,77,71,0,,,,,
Belgium,6/08/2021,50-59,88,82,0,,,,,
Belgium,6/08/2021,60-69,96,94,0,,,,,
Belgium,6/08/2021,70-79,104,103,0,,,,,
Belgium,6/08/2021,80+,111,109,0,,,,,
Belgium,13/08/2021,0-17,14,3,0,,,,,
Belgium,13/08/2021,18-24,71,56,0,,,,,
Belgium,13/08/2021,25-49,78,74,0,,,,,
Belgium,13/08/2021,50-59,89,87,0,,,,,
Belgium,13/08/2021,60-69,96,95,0,,,,,
Belgium,13/08/2021,70-79,104,103,0,,,,,
Belgium,13/08/2021,80+,111,109,0,,,,,
Belgium,20/08/2021,0-17,15,6,0,,,,,
Belgium,20/08/2021,18-24,72,63,0,,,,,
Belgium,20/08/2021,25-49,78,75,0,,,,,
Belgium,20/08/2021,50-59,89,87,0,,,,,
Belgium,20/08/2021,60-69,97,96,0,,,,,
Belgium,20/08/2021,70-79,104,103,0,,,,,
Belgium,20/08/2021,80+,111,109,0,,,,,
Belgium,27/08/2021,0-17,16,11,0,,,,,
Belgium,27/08/2021,18-24,73,68,0,,,,,
Belgium,27/08/2021,25-49,79,76,0,,,,,
Belgium,27/08/2021,50-59,89,88,0,,,,,
Belgium,27/08/2021,60-69,97,96,0,,,,,
Belgium,27/08/2021,70-79,104,104,0,,,,,
Belgium,27/08/2021,80+,111,109,0,,,,,
Belgium,3/09/2021,0-17,17,14,0,,,,,
Belgium,3/09/2021,18-24,74,70,0,,,,,
Belgium,3/09/2021,25-49,79,77,0,,,,,
Belgium,3/09/2021,50-59,89,88,0,,,,,
Belgium,3/09/2021,60-69,97,96,0,,,,,
Belgium,3/09/2021,70-79,104,104,0,,,,,
Belgium,3/09/2021,80+,111,110,0,,,,,
Belgium,10/09/2021,0-17,17,15,0,,,,,
Belgium,10/09/2021,18-24,75,71,0,,,,,
Belgium,10/09/2021,25-49,80,78,0,,,,,
Belgium,10/09/2021,50-59,89,88,0,,,,,
Belgium,10/09/2021,60-69,97,96,0,,,,,
Belgium,10/09/2021,70-79,105,104,0,,,,,
Belgium,10/09/2021,80+,111,110,0,,,,,
Belgium,17/09/2021,0-17,18,16,0,,,,,
Belgium,17/09/2021,18-24,76,72,0,,,,,
Belgium,17/09/2021,25-49,80,78,0,,,,,
Belgium,17/09/2021,50-59,89,89,0,,,,,
Belgium,17/09/2021,60-69,97,96,0,,,,,
Belgium,17/09/2021,70-79,105,104,0,,,,,
Belgium,17/09/2021,80+,111,110,0,,,,,
Belgium,24/09/2021,0-17,18,16,0,,,,,
Belgium,24/09/2021,18-24,76,73,0,,,,,
Belgium,24/09/2021,25-49,81,79,0,,,,,
Belgium,24/09/2021,50-59,90,89,1,,,,,
Belgium,24/09/2021,60-69,97,96,1,,,,,
Belgium,24/09/2021,70-79,105,104,2,,,,,
Belgium,24/09/2021,80+,111,110,2,,,,,
Belgium,1/10/2021,0-17,18,17,0,,,,,
Belgium,1/10/2021,18-24,77,74,0,,,,,
Belgium,1/10/2021,25-49,81,79,0,,,,,
Belgium,1/10/2021,50-59,90,89,1,,,,,
Belgium,1/10/2021,60-69,97,97,3,,,,,
Belgium,1/10/2021,70-79,105,104,5,,,,,
Belgium,1/10/2021,80+,111,110,6,,,,,
Belgium,8/10/2021,0-17,19,18,0,,,,,
Belgium,8/10/2021,18-24,78,75,0,,,,,
Belgium,8/10/2021,25-49,81,80,1,,,,,
Belgium,8/10/2021,50-59,90,89,2,,,,,
Belgium,8/10/2021,60-69,97,97,4,,,,,
Belgium,8/10/2021,70-79,105,104,7,,,,,
Belgium,8/10/2021,80+,111,110,18,,,,,
Belgium,15/10/2021,0-17,19,18,0,,,,,
Belgium,15/10/2021,18-24,78,75,0,,,,,
Belgium,15/10/2021,25-49,82,80,1,,,,,
Belgium,15/10/2021,50-59,90,89,2,,,,,
Belgium,15/10/2021,60-69,97,97,5,,,,,
Belgium,15/10/2021,70-79,105,104,9,,,,,
Belgium,15/10/2021,80+,112,110,34,,,,,
Belgium,22/10/2021,0-17,19,18,0,,,,,
Belgium,22/10/2021,18-24,79,76,0,,,,,
Belgium,22/10/2021,25-49,82,80,1,,,,,
Belgium,22/10/2021,50-59,90,90,3,,,,,
Belgium,22/10/2021,60-69,97,97,6,,,,,
Belgium,22/10/2021,70-79,105,104,12,,,,,
Belgium,22/10/2021,80+,112,110,43,,,,,
Belgium,29/10/2021,0-17,19,18,0,,,,,
Belgium,29/10/2021,18-24,79,77,0,,,,,
Belgium,29/10/2021,25-49,82,81,1,,,,,
Belgium,29/10/2021,50-59,90,90,3,,,,,
Belgium,29/10/2021,60-69,98,97,7,,,,,
Belgium,29/10/2021,70-79,105,104,16,,,,,
Belgium,29/10/2021,80+,112,110,51,,,,,
Belgium,5/11/2021,0-17,20,19,0,,,,,
Belgium,5/11/2021,18-24,80,77,0,,,,,
Belgium,5/11/2021,25-49,83,81,1,,,,,
Belgium,5/11/2021,50-59,90,90,3,,,,,
Belgium,5/11/2021,60-69,98,97,8,,,,,
Belgium,5/11/2021,70-79,105,104,20,,,,,
Belgium,5/11/2021,80+,112,110,55,,,,,
Belgium,12/11/2021,0-17,20,19,0,,,,,
Belgium,12/11/2021,18-24,80,78,0,,,,,
Belgium,12/11/2021,25-49,83,81,1,,,,,
Belgium,12/11/2021,50-59,91,90,3,,,,,
Belgium,12/11/2021,60-69,98,97,9,,,,,
Belgium,12/11/2021,70-79,105,104,26,,,,,
Belgium,12/11/2021,80+,112,110,61,,,,,
Belgium,19/11/2021,0-17,20,19,0,,,,,
Belgium,19/11/2021,18-24,81,78,0,,,,,
Belgium,19/11/2021,25-49,83,82,2,,,,,
Belgium,19/11/2021,50-59,91,90,4,,,,,
Belgium,19/11/2021,60-69,98,97,12,,,,,
Belgium,19/11/2021,70-79,105,105,37,,,,,
Belgium,19/11/2021,80+,112,110,74,,,,,
Belgium,26/11/2021,0-17,20,19,0,,,,,
Belgium,26/11/2021,18-24,81,79,1,,,,,
Belgium,26/11/2021,25-49,84,82,4,,,,,
Belgium,26/11/2021,50-59,91,90,7,,,,,
Belgium,26/11/2021,60-69,98,97,18,,,,,
Belgium,26/11/2021,70-79,105,105,53,,,,,
Belgium,26/11/2021,80+,112,110,86,,,,,
Belgium,3/12/2021,0-17,21,20,0,,,,,
Belgium,3/12/2021,18-24,82,79,3,,,,,
Belgium,3/12/2021,25-49,84,82,8,,,,,
Belgium,3/12/2021,50-59,91,90,13,,,,,
Belgium,3/12/2021,60-69,98,97,28,,,,,
Belgium,3/12/2021,70-79,105,105,69,,,,,
Belgium,3/12/2021,80+,112,110,92,,,,,
Belgium,10/12/2021,0-17,21,20,0,,,,,
Belgium,10/12/2021,18-24,82,80,5,,,,,
Belgium,10/12/2021,25-49,84,83,11,,,,,
Belgium,10/12/2021,50-59,91,90,21,,,,,
Belgium,10/12/2021,60-69,98,97,41,,,,,
Belgium,10/12/2021,70-79,105,105,83,,,,,
Belgium,10/12/2021,80+,112,110,95,,,,,
Belgium,17/12/2021,0-17,21,20,0,,,,,
Belgium,17/12/2021,18-24,82,80,8,,,,,
Belgium,17/12/2021,25-49,84,83,15,,,,,
Belgium,17/12/2021,50-59,91,90,33,,,,,
Belgium,17/12/2021,60-69,98,98,58,,,,,
Belgium,17/12/2021,70-79,105,105,91,,,,,
Belgium,17/12/2021,80+,112,111,98,,,,,
Belgium,24/12/2021,0-17,21,20,0,,,,,
Belgium,24/12/2021,18-24,82,80,11,,,,,
Belgium,24/12/2021,25-49,84,83,21,,,,,
Belgium,24/12/2021,50-59,91,91,43,,,,,
Belgium,24/12/2021,60-69,98,98,70,,,,,
Belgium,24/12/2021,70-79,105,105,94,,,,,
Belgium,24/12/2021,80+,112,111,99,,,,,
Belgium,31/12/2021,0-17,21,20,0,,,,,
Belgium,31/12/2021,18-24,82,81,13,,,,,
Belgium,31/12/2021,25-49,84,83,25,,,,,
Belgium,31/12/2021,50-59,91,91,49,,,,,
Belgium,31/12/2021,60-69,98,98,74,,,,,
